file,bytes,role,functions_or_fields,paper_location,usage_boundary
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_085_multicore_res.json,361693,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_086_multicore_res.json,86465,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_087_multicore_res.json,518659,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_088_multicore_res.json,44170,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_089_multicore_res.json,79593,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_090_multicore_res.json,25136,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_091_multicore_res.json,599074,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_092_multicore_res.json,297458,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_093_multicore_res.json,4412,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_094_multicore_res.json,9058,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_095_multicore_res.json,32588,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_096_multicore_res.json,17781,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_097_multicore_res.json,109726,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_098_multicore_res.json,20560,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_099_multicore_res.json,104111,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n4/case_100_multicore_res.json,13256,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_001_multicore_res.json,4782,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_002_multicore_res.json,26406,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_003_multicore_res.json,236055,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_004_multicore_res.json,10620,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_005_multicore_res.json,66729,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_006_multicore_res.json,6045,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_007_multicore_res.json,62916,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_008_multicore_res.json,12058,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_009_multicore_res.json,93214,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_010_multicore_res.json,9400,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_011_multicore_res.json,9463,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_012_multicore_res.json,14009,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_013_multicore_res.json,17053,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_014_multicore_res.json,428964,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_015_multicore_res.json,14627,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_016_multicore_res.json,326670,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_017_multicore_res.json,20779,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_018_multicore_res.json,43870,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_019_multicore_res.json,9099,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_020_multicore_res.json,62082,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_021_multicore_res.json,63922,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_022_multicore_res.json,20400,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_023_multicore_res.json,14500,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_024_multicore_res.json,98060,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_025_multicore_res.json,341365,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_026_multicore_res.json,8952,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_027_multicore_res.json,21400,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_028_multicore_res.json,358663,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_029_multicore_res.json,6889,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_030_multicore_res.json,90791,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_031_multicore_res.json,54655,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_032_multicore_res.json,11830,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_033_multicore_res.json,56348,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_034_multicore_res.json,61173,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_035_multicore_res.json,62899,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_036_multicore_res.json,20834,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_037_multicore_res.json,6311,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_038_multicore_res.json,97516,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_039_multicore_res.json,86728,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_040_multicore_res.json,49926,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_041_multicore_res.json,300433,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_042_multicore_res.json,77668,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_043_multicore_res.json,155022,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_044_multicore_res.json,20033,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_045_multicore_res.json,13869,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_046_multicore_res.json,13723,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_047_multicore_res.json,241227,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_048_multicore_res.json,26230,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_049_multicore_res.json,70521,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_050_multicore_res.json,74805,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_051_multicore_res.json,20829,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_052_multicore_res.json,14533,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_053_multicore_res.json,200633,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_054_multicore_res.json,281975,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_055_multicore_res.json,18428,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_056_multicore_res.json,127321,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_057_multicore_res.json,12385,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_058_multicore_res.json,300388,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_059_multicore_res.json,26676,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_060_multicore_res.json,86593,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_061_multicore_res.json,16436,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_062_multicore_res.json,258160,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_063_multicore_res.json,122066,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_064_multicore_res.json,12442,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_065_multicore_res.json,10028,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_066_multicore_res.json,98149,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_067_multicore_res.json,146510,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_068_multicore_res.json,74138,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_069_multicore_res.json,14350,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_070_multicore_res.json,17625,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_071_multicore_res.json,10141,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_072_multicore_res.json,330576,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_073_multicore_res.json,77414,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_074_multicore_res.json,58867,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_075_multicore_res.json,122799,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_076_multicore_res.json,618317,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_077_multicore_res.json,73113,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_078_multicore_res.json,14258,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_079_multicore_res.json,343354,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_080_multicore_res.json,15777,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_081_multicore_res.json,30505,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_082_multicore_res.json,66728,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_083_multicore_res.json,62190,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_084_multicore_res.json,78824,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_085_multicore_res.json,361695,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_086_multicore_res.json,86467,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_087_multicore_res.json,518661,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_088_multicore_res.json,53623,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_089_multicore_res.json,83890,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_090_multicore_res.json,25138,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_091_multicore_res.json,599076,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_092_multicore_res.json,319133,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_093_multicore_res.json,7494,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_094_multicore_res.json,9060,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_095_multicore_res.json,59930,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_096_multicore_res.json,17784,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_097_multicore_res.json,109728,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_098_multicore_res.json,20561,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_099_multicore_res.json,104113,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/方案/p3/n5/case_100_multicore_res.json,13259,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第十轮成果/检查结果.json,3716,实验协议、方案或结构化结果记录,,附录D：研究过程与追溯,以实际字段和同目录说明为准；绝对路径为历史来源
A题研究/直接迭代/第十轮成果/独立复评结果.json,31592,实验协议、方案或结构化结果记录,,附录D：研究过程与追溯,以实际字段和同目录说明为准；绝对路径为历史来源
A题研究/直接迭代/第十轮成果/第十轮结果.md,8894,题意、方法、实验结论、协议或复现说明：第十轮结果：区域联合搜索,,附录D：研究过程与追溯,按标题定位；历史计划不表示已完成
A题研究/直接迭代/第十轮成果/结构变化分析.json,37863,实验协议、方案或结构化结果记录,,附录D：研究过程与追溯,以实际字段和同目录说明为准；绝对路径为历史来源
A题研究/直接迭代/第四轮成果/case016诊断.json,911,实验协议、方案或结构化结果记录,,附录D：研究过程与追溯,以实际字段和同目录说明为准；绝对路径为历史来源
A题研究/直接迭代/第四轮成果/summary.json,3384,实验协议、方案或结构化结果记录,,附录D：研究过程与追溯,以实际字段和同目录说明为准；绝对路径为历史来源
A题研究/直接迭代/第四轮成果/全部成绩.csv,628998,逐配置/逐调用/汇总实验数据表,"case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/各核数汇总.csv,798,逐配置/逐调用/汇总实验数据表,"problem,cores,cases,before_mean_speedup,after_mean_speedup,mean_paired_time_reduction_pct,strict_time_improved",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/同预算比较.csv,292,逐配置/逐调用/汇总实验数据表,"group,reference,control,wins,ties,losses,mean_paired_time_reduction_pct",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/实验汇总.json,3466,实验协议、方案或结构化结果记录,,附录D：研究过程与追溯,以实际字段和同目录说明为准；绝对路径为历史来源
A题研究/直接迭代/第四轮成果/开发16图_全部配置.csv,30480,逐配置/逐调用/汇总实验数据表,"case,method,seed,makespan,logical_calls,new_calls,task_calls,elapsed_seconds,timeouts,winner_plan",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/开发16图_按图比较.csv,944,逐配置/逐调用/汇总实验数据表,"case,component,adaptive,hybrid,hybrid_vs_component_reduction_pct,hybrid_vs_adaptive_reduction_pct",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/开发16图_种子差异.csv,1791,逐配置/逐调用/汇总实验数据表,"case,method,seeds,distinct_winning_plans,min_makespan,max_makespan",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/张量分区候选.csv,6262,逐配置/逐调用/汇总实验数据表,"batch,case,cores,name,status,makespan,accepted,cache_hit,official_record,tensor_threshold,cheap_cycles,heavy_links,cheap_links,initial_groups,tasks,scc_groups_eliminated,active_limit,task_bound,ddr_bound,lower_bound,proxy,mandatory_boundary_bytes,task_count,max_task_ops,core_ownership_preserved",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/张量分区剪枝.csv,957,逐配置/逐调用/汇总实验数据表,"batch,case,cores,name,tensor_threshold,cheap_cycles,heavy_links,cheap_links,initial_groups,tasks,scc_groups_eliminated,active_limit,task_bound,ddr_bound,lower_bound,proxy,mandatory_boundary_bytes,reason,task_count,max_task_ops,core_ownership_preserved",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/扩展8图_全部配置.csv,15287,逐配置/逐调用/汇总实验数据表,"case,method,seed,makespan,logical_calls,new_calls,task_calls,elapsed_seconds,timeouts,winner_plan",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/扩展8图_按图比较.csv,534,逐配置/逐调用/汇总实验数据表,"case,component,adaptive,hybrid,hybrid_vs_component_reduction_pct,hybrid_vs_adaptive_reduction_pct",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/扩展8图_种子差异.csv,923,逐配置/逐调用/汇总实验数据表,"case,method,seeds,distinct_winning_plans,min_makespan,max_makespan",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/改善清单.csv,6212,逐配置/逐调用/汇总实验数据表,"case,problem,cores,before,after,before_copy_bytes,after_copy_bytes,reduction_pct,original_singlecore,plan,official_record,official_result",附录D：研究过程与追溯,按表头及同目录报告识别样本、单位、版本，保留失败
A题研究/直接迭代/第四轮成果/方案/p1/n1/case_001_multicore_res.json,4766,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第四轮成果/方案/p1/n1/case_002_multicore_res.json,15343,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第四轮成果/方案/p1/n1/case_003_multicore_res.json,126964,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第四轮成果/方案/p1/n1/case_004_multicore_res.json,6172,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第四轮成果/方案/p1/n1/case_005_multicore_res.json,36046,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第四轮成果/方案/p1/n1/case_006_multicore_res.json,5709,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
A题研究/直接迭代/第四轮成果/方案/p1/n1/case_007_multicore_res.json,34056,该路径场景/核数/图对应的合法方案载荷,,附录A/B对应配置,需与同版本记录配对，不从文件名推成绩
